Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
arusa,36,36,170,27,0.00,https://www.wayfair.com/rugs/pdp/hokku-designs-arusa-geometric-hand-braided-wool-taupegray-area-rug-w004781500.html,0,0,0.00,0,630000,"[80,66,80,66,66,66,66,80,100,100,100,66]",2023-04-13,"Knowledge panel, Local pack, Image pack, Video, Image, Indented, Related searches",commercial,Organic
modern formal dining table,1,1,20,41,1.82,https://www.wayfair.com/home/sb1/9-piece-modern-formal-dining-sets-l474-a1269~2227.html,4,0,9.00,1,44800000,"[6,6,6,6,6,6,6,6,6,6,6,6]",2023-03-26,"Image pack, Video, Image, FAQ",commercial,Organic
mid loft bed full,2,2,30,11,1.01,https://www.wayfair.com/keyword.php?keyword=mid+height+loft+bed,3,0,3.00,1,23300000,"[45,36,45,0,45,63,0,0,0,0,36,0]",2023-04-12,"Image pack, Site links, Video, Image, FAQ, Indented, Related searches",commercial,Organic
mid loft bed full,1,1,30,11,1.01,https://www.wayfair.com/keyword.php?keyword=full+size+mid+loft+bed,7,0,7.00,1,23300000,"[45,36,45,0,45,63,0,0,0,0,36,0]",2023-04-12,"Image pack, Site links, Video, Image, FAQ, Indented, Related searches",commercial,Organic
frisco 62 in modern cat tree,6,6,20,20,1.12,https://www.wayfair.com/pet/pdp/go-pet-club-62-cat-tree-astu1001.html,0,0,0.00,1,43,"[11,11,11,11,11,11,11,11,11,11,11,11]",2023-04-03,"Image pack, Video, Image","informational, transactional",Organic
christmas nativity stable,10,10,40,32,0.00,https://www.wayfair.com/keyword.php?keyword=large+nativity+stable,0,0,0.00,0.91,93,"[9,9,9,9,9,9,9,9,52,52,9,9]",2023-04-08,"Image pack, Video, Image, FAQ, Indented, Related searches",commercial,Organic
spartan statue,80,80,1000,17,0.27,https://www.wayfair.com/decor-pillows/pdp/design-toscano-hellenistic-ironwork-statues-spartan-figurine-txg3032.html,0,0,0.00,0.82,6480000,"[62,55,62,55,55,55,100,81,62,81,62,100]",2023-04-13,"Knowledge panel, Indented, See results about",navigational,Organic
dash and albert stair runners,2,2,20,10,1.77,https://www.wayfair.com/keyword.php?keyword=dash+albert+stair+runner,2,0,4.00,1,88,"[52,17,5,0,0,5,11,17,11,5,0,5]",2023-04-05,"Image pack, Video, Image, AdWords bottom, People also ask, FAQ",commercial,Organic
best warm blankets for bed,16,16,30,58,0.68,https://www.wayfair.com/keyword.php?keyword=lightweight%2Bwarm%2Bblanket,0,0,0.00,1,25900000,"[27,0,18,18,18,0,18,18,27,81,45,18]",2023-03-23,"Site links, Image, Video Carousel, People also ask, FAQ",commercial,Organic
how many chickens per nest box,59,59,170,37,1.18,https://www.wayfair.com/pet/sb1/nesting-boxes-chicken-coops-c517137-a46194~288087.html,0,0,0.00,0.11,2870000,"[48,21,26,9,26,9,11,7,3,3,26,32]",2023-04-09,"Image pack, Site links, Video, Featured snippet, Image, People also ask, FAQ, Indented, Related searches",informational,Organic
aspen norwell,22,20,390,11,0.00,https://www.wayfair.com/furniture/pdp/beachcrest-home-norwell-slat-back-side-chair-in-natural-brown-w007998784.html,0,0,0.00,0,78,"[26,59,21,88,17,72,72,21,39,21,32,11]",2023-04-16,"Site links, Video, Indented, Related searches",navigational,Organic
island mobile,5,5,390,26,0.41,https://www.wayfair.com/keyword.php?keyword=mobile+island,13,0,5.00,1,1300000000,"[66,81,100,66,66,66,66,66,54,54,81,6]",2023-04-09,"Local pack, Image pack, Site links, Video, Indented, Related searches",commercial,Organic
huge floral arrangements,6,6,70,41,1.13,https://www.wayfair.com/kitchen-tabletop/sb1/large-flower-centerpieces-c550012-a47552~156728.html,2,0,2.00,1,5530000,"[3,3,3,2,1,3,2,1,0,0,0,3]",2023-04-08,"Image pack, Video, Image, People also ask, FAQ, Indented, Related searches",informational,Organic
huge floral arrangements,5,5,70,41,1.13,https://www.wayfair.com/decor-pillows/sb2/extra-large-over-25-floral-arrangements-faux-flowers-c549917-a47544~156709-a47552~470819.html,2,0,2.00,1,5530000,"[3,3,3,2,1,3,2,1,0,0,0,3]",2023-04-08,"Image pack, Video, Image, People also ask, FAQ, Indented, Related searches",informational,Organic
pink flamingo minneapolis,32,0,40,24,0.00,https://www.wayfair.com/decor-pillows/sb2/flamingo-resin-decorative-objects-c215465-a9440~31450-a149400~486710.html,0,0,0.00,0.01,1910000,"[100,100,18,18,18,18,18,18,18,18,18,18]",2023-04-16,"Knowledge panel, Image pack, Video, Image, Indented, Related searches",informational,Organic
crockpot or slow cooker,26,26,40,44,0.41,https://www.wayfair.com/sca/ideas-and-advice/guides/slow-cookers-101-how-to-use-a-crock-pot-T5031,0,0,0.00,0.98,19800000,"[5,5,0,0,0,23,52,100,11,29,23,17]",2023-04-01,"Site links, Reviews, Featured snippet, Image, Video Carousel, People also ask, FAQ",informational,Organic
christmas lights lights,9,9,40,82,0.00,https://www.wayfair.com/holiday-decor/cat/christmas-lights-c215434.html,0,0,0.00,1,393000000,"[18,18,18,18,18,18,18,18,100,100,18,18]",2023-03-29,"Image pack, Site links, Video, Image, AdWords bottom, People also ask",commercial,Organic
elephant lovey blanket,48,48,110,21,0.33,https://www.wayfair.com/baby-kids/pdp/sweet-jojo-designs-gray-and-white-elephant-security-baby-blanket-jjd11181.html,0,0,0.00,1,86,"[64,82,52,41,82,100,82,64,82,64,52,82]",2023-03-30,"Image pack, Video, Image",commercial,Organic
space saving coffee maker,34,34,110,36,0.29,https://www.wayfair.com/kitchen-tabletop/pdp/salton-space-saving-1-cup-coffee-maker-stn10211.html,0,0,0.00,1,24300000,"[42,100,52,66,52,42,52,42,52,100,42,33]",2023-03-24,"Site links, Video, Image, FAQ",commercial,Organic
badger wheel,86,86,90,4,0.23,https://www.wayfair.com/baby-kids/pdp/badger-basket-trek-3-wheel-folding-twin-doll-jogging-stroller-bp10070.html,0,0,0.00,0.85,13200000,"[50,35,64,100,100,78,50,35,64,35,78,50]",2023-03-29,"Image pack, Site links, Video, Image",informational,Organic
how to groom dog at home,20,18,170,54,0.46,https://www.wayfair.com/sca/ideas-and-advice/guides/how-to-groom-a-dog-at-home-T21043,0,0,0.00,0.96,51100000,"[100,43,66,53,53,43,35,28,23,35,43,53]",2023-04-16,"Site links, Video, Video Carousel, People also ask, FAQ, Related searches",informational,Organic
foam rubber floor squeegee,44,44,20,16,0.93,https://www.wayfair.com/storage-organization/pdp/unger-foam-rubber-floor-squeegees-vbcb1010.html,0,0,0.00,1,1120000,"[7,7,7,7,7,7,7,7,7,7,7,7]",2023-04-08,"Image pack, Video, Image, People also ask, FAQ, Indented, Related searches","informational, transactional",Organic
outdoor chair lounger,6,6,40,67,1.08,https://www.wayfair.com/outdoor/sb0/outdoor-chaise-lounge-chairs-c215137.html,0,0,0.00,1,389000000,"[100,0,6,0,0,0,0,0,0,0,0,0]",2023-04-06,"Image pack, Site links, Image, AdWords bottom, Shopping ads, People also ask, FAQ, Related searches",commercial,Organic
8x14,32,33,2900,14,0.00,https://www.wayfair.com/keyword.php?keyword=8x14+area+rug,2,0,0.00,0.01,2420000,"[100,81,66,29,29,35,44,44,81,35,44,44]",2023-04-17,"Instant answer, Image pack, Image, Video Carousel, Indented, Related searches",informational,Organic
grill play set,10,10,30,23,0.30,https://www.wayfair.com/keyword.php?keyword=toy+grill,0,0,0.00,0.93,112000000,"[7,7,7,7,7,7,7,7,7,42,7,7]",2023-04-01,"Video, Image",commercial,Organic
sun shade 20x20,4,4,40,22,0.00,https://www.wayfair.com/outdoor/sbs/shade-sails-c1784942-q~20%20x%2020.html,2,0,0.00,1,88,"[21,14,14,14,78,78,14,14,14,14,14,14]",2023-03-22,"Video, Image, AdWords bottom",commercial,Organic
pool tables bel air md,48,48,40,21,1.66,https://www.wayfair.com/furniture/pdp/playcraft-colorado-slate-pool-table-with-professional-installation-included-w001769619.html,0,0,0.00,0.99,14300000,"[14,64,64,14,100,14,14,14,35,14,14,14]",2023-03-21,"Local pack, Image pack, Site links, Image, AdWords bottom, People also ask",commercial,Organic
custom piano bench,56,56,30,5,0.69,https://www.wayfair.com/keyword.php?keyword=indoor+piano+bench+cushion,0,0,0.00,1,12300000,"[22,22,22,33,22,33,44,22,44,33,22,22]",2023-04-09,"Image pack, Site links, Video, Image, People also ask, Indented, Related searches",commercial,Organic
mid century modern platform bed,3,3,1000,41,2.10,https://www.wayfair.com/furniture/sb1/mid-century-modern-beds-c46122-a154718~517501.html,82,0,172.00,1,94,"[68,46,52,52,68,52,52,37,37,31,52,31]",2023-04-11,"Image pack, Video, Image, Shopping ads, FAQ, Indented, Related searches",commercial,Organic
witches hats front porch,16,16,30,11,0.00,https://www.wayfair.com/keyword.php?keyword=outdoor+witches+hats,0,0,0.00,0,73,"[0,0,18,0,18,18,100,100,18,0,0,0]",2023-04-06,"Image pack, Site links, Image, Video Carousel",informational,Organic
lint free bath towel,6,6,30,22,0.65,https://www.wayfair.com/keyword.php?keyword=lint%2Bfree%2Btowel,1,0,0.00,1,79,"[71,28,28,42,28,42,42,14,14,42,100,57]",2023-04-04,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
blinds that go up from bottom,7,7,20,35,2.99,https://www.wayfair.com/keyword.php?keyword=bottom+up+blinds,0,0,1.00,1,27700000,"[50,50,50,50,50,50,50,50,50,50,50,100]",2023-04-05,"Image pack, Video, Image, People also ask",commercial,Organic
laura ashley shower curtains,7,7,480,20,0.27,https://www.wayfair.com/brand/sb0/laura-ashley-shower-curtains-shower-liners-c1781373.html,14,0,3.00,1,36,"[66,81,81,81,81,81,66,54,54,44,81,66]",2023-04-08,"Video, Image, FAQ, Indented, Related searches",commercial,Organic
knitted dog bed,18,18,30,14,0.57,https://www.wayfair.com/pet/pdp/k-h-manufacturing-knitted-pet-bed-navy-lbbk1096.html,0,0,0.00,1,96,"[11,11,11,11,11,11,11,11,64,11,11,11]",2023-04-10,"Image pack, Video, Image, Indented, Related searches",informational,Organic
senville mini split electrical installation,19,19,20,40,4.02,https://www.wayfair.com/home-improvement/pdp/senville-12000-btu-ductless-mini-split-air-conditioner-with-heater-and-remote-senv1018.html,0,0,0.00,0.95,59,"[42,14,57,100,14,14,28,28,28,28,28,28]",2023-04-05,"Image pack, Video, Image, People also ask",informational,Organic
black friday gaming chair deal,15,15,50,54,0.00,https://www.wayfair.com/furniture/sb1/gaming-chairs-on-sale-c410369-a69607~8.html,0,0,0.00,0.11,74,"[0,0,0,0,0,0,0,0,100,0,0,0]",2023-04-15,"Image pack, Video, Image, FAQ, Popular products, Related searches","commercial, informational",Organic
blomberg dryer,20,20,140,13,1.13,https://www.wayfair.com/appliances/pdp/blomberg-196-cuft-front-load-washer-and-017-cuft-electric-dryer-blmb1099.html,0,0,0.00,1,2260000,"[100,82,64,82,82,100,82,100,100,82,100,82]",2023-04-12,"Video, Image, AdWords bottom, Shopping ads, People also ask, Indented, Related searches",transactional,Organic
blue handle cutlery,5,5,40,17,0.00,https://www.wayfair.com/kitchen-tabletop/sb1/blue-flatware-sets-c419104-a8299~26754.html,1,0,0.00,1,27900000,"[100,11,11,11,41,11,11,11,11,11,11,11]",2023-03-30,"Image pack, Video, Image",commercial,Organic
lego x ray,10,10,50,21,0.00,https://www.wayfair.com/decor-pillows/pdp/art-remedy-symbols-and-objects-building-lego-x-ray-toy-painting-print-on-canvas-rema9808.html,0,0,0.00,0.58,48400000,"[18,18,18,100,100,18,18,18,81,63,100,63]",2023-04-07,"Image pack, Video, Image, People also ask, Indented, Related searches",informational,Organic
flexispot 42 standing desk,10,10,20,22,2.54,https://www.wayfair.com/furniture/pdp/flexispot-42-home-office-standing-desk-converter-mdf-desktop-eahj1083.html,0,0,1.00,1,65,"[22,22,22,22,22,22,22,22,22,22,22,22]",2023-04-03,"Knowledge panel, Image pack, Video, Image, Shopping ads, People also ask","informational, transactional",Organic
picture frame border,14,14,1000,41,0.63,https://www.wayfair.com/decor-pillows/sbs/picture-frames-c215460-q~edging+border.html,3,0,1.00,1,173000000,"[76,36,76,67,67,76,76,100,67,76,76,45]",2023-04-13,"Image pack, Video, Image, People also ask, Indented, Related searches",commercial,Organic
under cabinet lighting recessed,6,6,170,14,0.52,https://www.wayfair.com/lighting/sb1/recessed-under-cabinet-lighting-c215427-a9715~33411.html,5,0,3.00,1,27700000,"[65,65,53,65,65,0,80,53,65,80,100,80]",2023-03-24,"Image pack, Video, Image, AdWords bottom, People also ask",commercial,Organic
bassinet net,49,49,110,14,0.27,https://www.wayfair.com/keyword.php?keyword=portable+baby+bassinet+foldable+with+sun+protection+mosquito+net+and+toys,0,0,0.00,1,6760000,"[82,64,64,64,100,64,64,64,64,64,64,52]",2023-04-13,"Image pack, Video, Image, Shopping ads, Indented, Related searches",commercial,Organic
king size bed with frame and mattress,4,4,320,50,2.26,https://www.wayfair.com/keyword.php?keyword=king+mattress+and+frame+set,20,0,47.00,1,34700000,"[54,54,54,44,54,44,54,36,36,36,44,54]",2023-04-10,"Site links, Video, Image, Shopping ads, People also ask, FAQ, Related searches",commercial,Organic
lego storage table,7,7,1000,39,0.30,https://www.wayfair.com/keyword.php?keyword=kids+lego+table+with+storage,24,0,7.00,1,41800000,"[4,16,16,19,19,4,10,8,23,16,5,3]",2023-04-10,"Image pack, Site links, Video, Image, Indented, Related searches",commercial,Organic
patio slider dog door,33,33,110,44,0.81,https://www.wayfair.com/keyword.php?keyword=doggie+door+sliding+glass+door,0,0,0.00,1,85,"[80,42,66,100,19,33,80,66,14,23,33,33]",2023-04-03,"Image pack, Site links, Video, Image, Shopping ads, People also ask, FAQ",commercial,Organic
yoga meditation chair,23,23,90,36,0.56,https://www.wayfair.com/keyword.php?keyword=meditation+chair,0,0,0.00,1,16500000,"[64,11,64,64,64,52,52,52,64,52,52,41]",2023-04-09,"Image pack, Site links, Video, Image, People also ask, FAQ, Related searches",commercial,Organic
garage wall hook,17,17,70,50,0.39,https://www.wayfair.com/keyword.php?keyword=garage+storage+hooks,0,0,0.00,1,75,"[52,64,41,23,41,17,100,41,52,41,29,29]",2023-04-06,"Image pack, Video, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
colchon mattress,1,1,70,30,1.27,https://www.wayfair.com/keyword.php?keyword=colchon+queen+mattress,17,0,22.00,1,6090000,"[77,77,77,100,77,77,100,77,100,77,77,55]",2023-03-23,"Video, Image, AdWords bottom, People also ask",commercial,Organic
lean to greenhouses kits,11,11,30,16,0.86,https://www.wayfair.com/keyword.php?keyword=lean-to+polycarbonate+greenhouse+kit,0,0,0.00,1,87,"[14,6,4,2,0,2,6,6,0,4,6,10]",2023-03-31,"Image pack, Video, Image, People also ask, FAQ",commercial,Organic
liquid dispenser with spout,8,8,50,52,0.69,https://www.wayfair.com/kitchen-tabletop/sb0/beverage-dispensers-c530840.html,1,0,0.00,1,93,"[42,42,42,42,7,7,7,7,7,7,7,7]",2023-03-29,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
funcoin,78,78,70,10,2.23,https://www.wayfair.com/outdoor/pdp/fixturedisplays-plinko-board-donation-box-fundraising-stand-kid-fun-coin-drop-game-charity-kiosk-fxtu3001.html,0,0,0.00,0.24,578000,"[1,1,1,6,6,1,1,6,1,6,6,8]",2023-03-21,"Image pack, Video, People also ask",informational,Organic
mcgee kitchens,25,25,110,27,3.28,https://www.wayfair.com/keyword.php?keyword=studio+mcgee+kitchen,0,0,0.00,0.97,60,"[65,21,43,21,43,28,43,21,21,15,28,28]",2023-03-31,"Image pack, Reviews, Image, Video Carousel, People also ask",informational,Organic
pictures of mal from descendants 3,19,19,70,25,0.00,https://www.wayfair.com/furniture/pdp/advanced-graphics-mal-disneys-descendants-3-cardboard-standup-bbbm1325.html,0,0,0.00,0.73,79,"[19,26,34,19,26,19,42,34,53,26,26,19]",2023-03-22,People also ask,informational,Organic
big money tree plant,88,88,110,45,0.78,https://www.wayfair.com/decor-pillows/sb1/money-tree-live-plants-c1874098-a154513~518932.html,0,0,0.00,1,198000000,"[64,82,64,82,64,64,64,64,52,41,52,52]",2023-03-21,"Image pack, Site links, Image, Video Carousel, People also ask, FAQ","informational, transactional",Organic
ceramic toilet brush holders,2,2,40,19,0.39,https://www.wayfair.com/bed-bath/sb1/ceramic-toilet-brushes-c415777-a78111~422332.html,5,0,2.00,1,8240000,"[27,36,27,27,81,36,27,36,45,27,36,45]",2023-04-10,"Video, Image, Related searches",commercial,Organic
king bed frame and headboard,2,2,1600,45,1.70,https://www.wayfair.com/keyword.php?keyword=king+size+headboard+and+frame,211,0,359.00,1,13700000,"[65,55,44,55,65,55,55,44,55,16,55,24]",2023-04-11,"Site links, Video, Image, Shopping ads, FAQ, Indented, Related searches",commercial,Organic
king bed frame and headboard,1,1,1600,45,1.70,https://www.wayfair.com/keyword.php?keyword=king+bed+frame+with+headboard,396,0,674.00,1,13700000,"[65,55,44,55,65,55,55,44,55,16,55,24]",2023-04-11,"Site links, Video, Image, Shopping ads, FAQ, Indented, Related searches",commercial,Organic
hockey scoreboard for sale,29,29,20,17,1.40,https://www.wayfair.com/furniture/pdp/hanover-84-2-player-air-hockey-table-with-manual-scoreboard-gmlb1592.html,0,0,0.00,0.91,3500000,"[42,28,28,28,28,28,28,28,28,28,28,28]",2023-03-21,"Image pack, Image",transactional,Organic
pink xmas tree with lights,8,8,30,40,0.00,https://www.wayfair.com/holiday-decor/sb1/pink-pre-lit-christmas-trees-c1797206-a8085~25616.html,0,0,0.00,0,108000000,"[0,18,18,18,0,18,18,18,100,100,18,0]",2023-03-25,"Image pack, Video, Image, People also ask, FAQ",commercial,Organic
wood top dining table with metal legs,7,7,40,27,1.33,https://www.wayfair.com/keyword.php?keyword=dining+table+with+steel+legs,1,0,1.00,1,33200000,"[100,45,27,27,36,36,45,45,36,0,36,18]",2023-04-04,"Image pack, Video, Image, Shopping ads, FAQ",commercial,Organic
average cost of fridge,7,7,110,43,0.37,https://www.wayfair.com/sca/ideas-and-advice/guides/how-much-does-a-refrigerator-cost-T11659,3,0,1.00,0.96,37600000,"[34,26,19,26,11,65,15,65,65,15,100,42]",2023-03-25,"Image pack, Site links, Featured snippet, Image, People also ask, FAQ",informational,Organic
pee pads for senior dogs,54,54,40,33,0.51,https://www.wayfair.com/pet/pdp/tucker-murphy-pet-washable-dog-pee-pads-2pack-of-leopard-pee-pads-for-dogs-w007069250.html,0,0,0.00,1,4740000,"[42,71,42,57,71,71,71,71,71,71,57,57]",2023-04-09,"Image pack, Site links, Video, Image, People also ask, Indented, Related searches",informational,Organic
pineapple side table,10,10,90,14,1.18,https://www.wayfair.com/keyword.php?keyword=pineapple-side-table,1,0,2.00,1,40700000,"[64,82,64,52,64,52,64,52,29,23,52,52]",2023-04-08,"Image pack, Image, Indented, Related searches",commercial,Organic
where to buy a new bed,84,84,30,58,5.31,https://www.wayfair.com/furniture/sb0/beds-c46122.html,0,0,0.00,1,1640000000,"[22,44,22,22,33,33,22,22,22,22,44,22]",2023-04-11,"Local pack, Video, Image, AdWords top, Shopping ads, People also ask, FAQ, Indented, Related searches",transactional,Organic
mounted longhorn steer horns,12,12,30,24,0.83,https://www.wayfair.com/keyword.php?keyword=longhorn+steer+horns,0,0,0.00,1,86,"[18,100,18,18,18,18,18,18,18,18,18,18]",2023-04-12,"Knowledge panel, Image pack, Site links, Video, Image, Indented, Related searches",informational,Organic
filing and storage cabinets,9,9,40,68,1.28,https://www.wayfair.com/furniture/sb0/filing-cabinets-c251655.html,0,0,1.00,1,56400000,"[63,27,36,45,36,45,27,45,27,27,45,27]",2023-04-03,"Image pack, Site links, Image, People also ask, FAQ",commercial,Organic
laminate flooring repair near me,68,68,170,30,4.43,https://www.wayfair.com/home-improvement/pdp/calflor-floor-repair-kit-cdfl1019.html,0,0,0.00,0.44,99,"[65,42,65,53,53,65,53,65,53,42,65,100]",2023-04-11,"Local pack, Site links, Video, FAQ, Indented, Related searches",transactional,Organic
