Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
lucky brand women's pajama set,7,7,30,14,0.36,https://poshmark.com/brand/Lucky_Brand-Women-Intimates_&_Sleepwear-Pajamas,0,0,0.00,1,61,"[14,14,14,14,14,14,14,14,35,78,21,14]",2023-04-01,"Image pack, Video, Image",commercial,Organic
louis vuitton men's underwear,16,16,90,15,0.70,https://poshmark.com/listing/Louis-Vuitton-men-boxers-61d5b57393649fb242fe0d22,0,0,0.00,0.93,46,"[27,100,100,100,100,18,100,100,100,63,81,100]",2023-03-17,"Image pack, Video, Image, AdWords bottom, People also ask","commercial, informational",Organic
hogkitty,31,31,30,22,0.00,https://poshmark.com/listing/T-shirt-L-6248756aae766f8c169a1875,0,0,0.00,0,56,"[33,9,19,19,23,14,9,9,9,9,9,0]",2023-04-04,,commercial,Organic
kiss special design nails halloween,20,20,50,16,0.00,https://poshmark.com/listing/KISS-Halloween-Special-Design-Nails-63c6028fc0ce50e64761f76e,0,0,0.00,1,67,"[7,5,5,5,5,5,5,28,100,7,5,5]",2023-03-19,"Image pack, Video, Image, People also ask","informational, transactional",Organic
bernadette robert dress,7,7,50,7,1.78,https://poshmark.com/listing/Robert-Dress-63e08e4b2fbf1aee2296a2a5,1,0,2.00,1,95,"[0,36,100,36,45,45,27,100,27,27]",2023-03-13,"Image pack, Video, Image",commercial,Organic
bernadette robert dress,8,8,50,7,1.78,https://poshmark.com/brand/Bernadette,1,0,2.00,1,95,"[0,36,100,36,45,45,27,100,27,27]",2023-03-13,"Image pack, Video, Image",commercial,Organic
bee and willow hadley blackout curtains,6,6,20,18,1.04,https://poshmark.com/brand/Bee%20&%20Willow-Home-Accents-Curtains_&_Drapes,0,0,0.00,1,49,"[14,14,9,9,9,9,14,9,9,9,9,9]",2023-03-07,"Image pack, Reviews, Video, Image, People also ask","informational, transactional",Organic
cowgirl boot converse,17,17,30,23,0.00,https://poshmark.com/listing/Converse-Space-Cowgirl-GR82-Limited-Edition-Boots-5f8a54e193649f633c815b70,0,0,0.00,1,54,"[0,0,0,0,0,0,100,7,7,7,7,7]",2023-03-27,,informational,Organic
cowgirl boot converse,16,16,30,23,0.00,https://poshmark.com/listing/Converse-GR82-high-Space-cowgirl-sneaker-boot-65-62204317ff7c5ac325c4ab43,0,0,0.00,1,54,"[0,0,0,0,0,0,100,7,7,7,7,7]",2023-03-27,,informational,Organic
1460 basquiat,52,52,30,14,3.20,https://poshmark.com/listing/Dr-Martens-1460-Basquiat-Leather-Combat-Boots-60c152e9446e59d597a4e462,0,0,0.00,1,62,"[18,18,18,18,18,18,18,100,18,18,18,18]",2023-04-02,"Knowledge panel, Image pack, Video, Image, Video Carousel",informational,Organic
lowland lift,37,37,50,14,0.91,https://poshmark.com/listing/Stuart-Weitzman-Lowland-Lift-OverTheKnee-Suede-Boots-63a0d4da04166d079e20703d,0,0,0.00,1,84,"[17,11,11,11,11,11,11,100,64,64,17,17]",2023-03-19,"Knowledge panel, Image pack, Video, Image, Shopping ads, Video Carousel","informational, transactional",Organic
quasay,38,38,50,26,0.00,https://poshmark.com/listing/Public-School-Nora-Quasay-Denim-Shirt-Size-10-6160dcef463d4f5dac6349a9,0,0,0.00,0,126000,"[7,5,5,28,28,28,28,12,12,7,5,5]",2023-03-21,"Site links, People also ask",informational,Organic
dwmi,52,52,70,27,0.00,https://poshmark.com/listing/Torrid-Strappy-Dwmi-Bikini-Top-SIZE-3-6093ce83ff7c5a969b12c54b,0,0,0.00,0,77,"[0,0,0,0,0,0,0,0,100,12,0,0]",2023-03-23,"Instant answer, Knowledge panel",informational,Organic
bauer ims 5.0 hockey helmet combo,91,91,20,10,2.01,https://poshmark.com/listing/Bauer-Unisex-Small-IMS-50-Hockey-Helmet-Combo-With-Cafe-Black-CSA-HECC-CE-Cert-6382639bde6ceec347249b4a,0,0,0.00,1,250000,"[27,18,18,18,18,18,18,18,18,18,18,18]",2023-03-22,"Video, Image, Shopping ads","commercial, informational",Organic
long sleeve tshirt women,71,71,110,55,0.91,https://poshmark.com/category/Women-Tops-Tees___Long_Sleeve,0,0,0.00,1,227000000,"[0,0,0,0,0,0,0,1,0,3,20,8]",2023-03-13,"Image pack, Video, Image",commercial,Organic
wedding dresses warner robins ga,51,51,20,17,1.29,https://poshmark.com/listing/Wedding-dress-63fbb0be9d6194df6dde9fd3,0,0,0.00,0.95,82,"[100,66,66,66,66,66,66,66,66,66,66,66]",2023-03-14,"Local pack, Image pack, Site links, Video, Image, People also ask",commercial,Organic
ken griffey jr jersey white sox,14,14,70,0,0.42,https://poshmark.com/listing/Mens-Chicago-White-Sox-Ken-Griffey-Jr-Jersey-Size-52-63cf24cb4bd7605925e8a024,0,0,0.00,1,61,"[9,65,53,43,0,43,28,21,3,0,21,0]",2023-04-05,"Video, Image, People also ask",commercial,Organic
where to buy ugly sweater,48,48,110,40,0.00,https://poshmark.com/browse/ugly-sweater-sale,0,0,0.00,0.31,36600000,"[0,0,0,0,0,0,0,0,21,100,0,0]",2023-03-27,"Site links, Video, People also ask, FAQ",transactional,Organic
shoe selling app,74,74,390,45,1.89,https://poshmark.com/,0,0,0.00,0.49,68900000,"[100,81,100,100,100,100,28,15,54,44,66,66]",2023-04-01,"Image pack, Video, Image, People also ask",commercial,Organic
call me if you get lost brown hoodie,22,22,110,30,0.00,https://poshmark.com/listing/Tyler-the-creator-Call-me-if-you-get-lost-star-stamp-hoodie-tour-6284277ac3c2d02c77c11ed4,0,0,0.00,0.99,70,"[66,100,18,14,14,14,8,18,14,14,14,4]",2023-04-06,"Image pack, Video, Image, Indented, Popular products, Related searches",transactional,Organic
old hand mixer,35,35,90,29,0.00,https://poshmark.com/listing/vintage-old-hand-mixer-62cb34520dd4fb4ea2c2bbc0,0,0,0.00,1,48500000,"[78,78,78,78,50,78,64,64,64,100,78,64]",2023-03-17,"Image pack, Reviews, Video, Image, People also ask",informational,Organic
corning ware cafetera,16,16,30,22,0.00,https://poshmark.com/brand/Corningware-Home-Kitchen-Coffee_&_Tea_Accessories,0,0,0.00,1,18,"[28,28,28,100,100,28,28,28,28,28,28,28]",2023-03-15,"Image pack, Video, Image, People also ask",informational,Organic
marc jacobs 119 s,75,75,20,2,0.79,https://poshmark.com/category/Women,0,0,0.00,1,94,"[18,18,18,18,18,18,18,18,18,18,18,18]",2023-03-27,"Knowledge panel, Image pack, Video, Image, People also ask",informational,Organic
fruit ninja costume,20,20,30,19,0.00,https://poshmark.com/listing/Fruit-Ninja-Costume-630eeddf1645f70935e88936,0,0,0.00,0.62,23900000,"[21,14,14,14,14,28,21,14,78,14,14,14]",2023-03-19,,informational,Organic
ricky bobby couple costume,13,13,390,36,0.00,https://poshmark.com/listing/talladega-nights-couples-costume-5f7c581d60fdedff8fd04dd2,3,0,0.00,0.76,96,"[1,1,1,1,4,16,44,65,2,1,1,0]",2023-04-03,"Image pack, Video, Image, People also ask",informational,Organic
blue elsa dress,9,9,90,29,0.00,https://poshmark.com/browse/kids-elsa-dress,2,0,0.00,1,68,"[21,78,14,64,50,64,78,100,78,100,78,64]",2023-03-24,"Image pack, Video, Image",commercial,Organic
monster 4x4 wii,71,71,30,37,0.00,https://poshmark.com/listing/Monster-4x4-World-Circuit-Nintendo-Wii-6053d928b51256474c0af96d,0,0,0.00,0.78,10200000,"[27,18,100,18,18,18,18,18,18,18,18,18]",2023-03-19,"Knowledge panel, Image pack, Site links, Image, Video Carousel","informational, transactional",Organic
neon heels,5,5,2400,30,0.57,https://poshmark.com/browse/neon-yellow-heels,105,0,60.00,1,98,"[53,66,66,44,44,53,44,24,16,13,29,29]",2023-04-04,,commercial,Organic
wustar,74,74,20,23,2.98,https://poshmark.com/listing/NWT-Jason-Wu-Star-Mini-Check-Print-Tie-Waist-Check-Blazer-Jacket-Size-10-NEW-63ea848a9376e58eb2392c02,0,0,0.00,0.06,99,"[11,11,11,11,11,11,11,11,11,0,0,0]",2023-04-02,Knowledge panel,informational,Organic
colors shapes & counting,75,75,170,34,0.00,https://poshmark.com/listing/Colors-Shapes--Counting-Book-618afbc7c936af9d71c032e6,0,0,0.00,0.01,16800000,"[43,53,35,53,43,35,23,23,35,53,100,53]",2023-03-22,"Knowledge panel, Image pack, Video, Image","informational, transactional",Organic
monsters inc water bottle scream canister,23,23,30,29,0.00,https://poshmark.com/listing/Monsters-Inc-Scream-Canister--Disney-Parks-Merch-Water-Bottle-634e16584bd760da0b10c40e,0,0,0.00,0.98,55,"[27,36,100,18,18,18,18,36,18,18,18,18]",2023-03-19,"Knowledge panel, Image pack, Video, Image, Video Carousel","informational, transactional",Organic
karl lagerfeld jeans womens,7,7,70,14,0.84,https://poshmark.com/brand/Karl_Lagerfeld-Women-Jeans,2,0,1.00,1,70,"[6,12,9,2,4,2,15,15,5,2,15,12]",2023-03-23,"Image pack, Video, Image, AdWords bottom","informational, transactional",Organic
mickey hey dudes,85,85,30,22,0.42,https://poshmark.com/listing/Hey-dude-shoes-for-kids-1-youth-5f721c1c3bad6db51d477709,0,0,0.00,0.88,78,"[57,100,14,100,14,14,28,28,28,28,28,28]",2023-03-30,"Shopping ads, People also ask",informational,Organic
duck canister set,13,13,40,20,0.00,https://poshmark.com/listing/COUNTRY-Farmhouse-Duck-Canister-Set-LIKE-NEW-60b54e693bad6d20a0504175,0,0,0.00,1,70,"[18,18,18,18,18,18,18,18,18,18,100,100]",2023-03-31,"Image pack, Site links, Video, Image",commercial,Organic
nike air cole haan,5,5,320,23,1.89,https://poshmark.com/browse/cole-haan-nike-air-sneakers,14,0,26.00,1,56,"[44,66,100,54,23,36,36,36,36,54,54,19]",2023-03-21,"Image pack, Video, Image, People also ask",informational,Organic
nike air cole haan,4,4,320,23,1.89,https://poshmark.com/brand/Cole%20Haan%20Nike%20Air,20,0,39.00,1,56,"[44,66,100,54,23,36,36,36,36,54,54,19]",2023-03-21,"Image pack, Video, Image, People also ask",informational,Organic
paw patrol candle,78,78,50,16,0.25,https://poshmark.com/listing/Paw-Patrol-Birthday-Cake-Candle-6330a316bd66cd09ad540d55,0,0,0.00,1,7360000,"[0,100,100,71,100,71,100,57,42,42,100,71]",2023-03-26,"Image pack, Image",informational,Organic
fitted turtleneck sweater women's,38,38,40,27,0.89,https://poshmark.com/browse/fitted-turtleneck-sweater,0,0,0.00,1,91,"[21,14,14,14,14,14,14,14,14,78,78,14]",2023-03-23,"Video, Image, People also ask",commercial,Organic
golden books vhs,12,12,70,26,0.00,https://poshmark.com/listing/Golden-Book-Video-Know-Your-Alphabet-VHS-62e696b5b635f8714fce1158,0,0,0.00,0.38,44,"[15,6,6,6,6,34,34,6,34,43,34,28]",2023-03-17,"Image pack, Video, Image","informational, transactional",Organic
swoop eagles mascot plush,22,22,30,19,0.46,https://poshmark.com/listing/NFL-Philadelphia-Eagles-Mascot-Swoop-Plush-5fb93d422a1eff37ae6ba49d,0,0,0.00,0.47,46,"[27,18,18,18,18,18,18,18,27,36,45,100]",2023-03-13,"Knowledge panel, Image pack, Image",informational,Organic
greg norman golf slacks,11,11,20,18,1.58,https://poshmark.com/brand/Greg%20Norman-Men-Pants,0,0,0.00,1,60,"[7,7,7,7,7,7,7,7,7,7,7,7]",2023-04-04,"Image pack, Site links, Video, Image",commercial,Organic
pink bra set,21,21,90,17,2.05,https://poshmark.com/browse/pink-bra-and-panties-victoria-secret,0,0,0.00,1,169000000,"[52,64,41,29,41,52,52,64,52,82,64,64]",2023-03-17,"Image pack, Image, AdWords bottom",commercial,Organic
cheetah and turtle,90,90,50,19,0.00,https://poshmark.com/listing/Cheetah-Turtle-neck-624106336f6c91f5016292e4,0,0,0.00,0,10900000,"[100,41,23,11,100,11,11,11,11,11,11,11]",2023-03-23,"Knowledge panel, Image pack, Image, Video Carousel",informational,Organic
stretched ear hoops,53,53,70,19,0.36,https://poshmark.com/listing/Gator-skin-quartz-stretched-ear-hoops-5ab8311d36b9de476806c660,0,0,0.00,1,72,"[81,81,81,100,81,63,63,63,0,81,81,45]",2023-04-03,"Image pack, Site links, Video, Image",commercial,Organic
bell sleeve disco dress,12,12,30,14,1.03,https://poshmark.com/listing/Mini-flower-vintage-disco-style-dress-bell-sleeve-6094f08c60fded4c037d6510,0,0,0.00,1,83,"[14,14,14,14,14,14,78,14,14,14,14,14]",2023-03-30,"Image pack, Video, Image, Shopping ads",commercial,Organic
it works stomach wraps,77,77,30,38,0.37,https://poshmark.com/listing/It-Works-body-wraps-564cd6526d64bcbaf9000514,0,0,0.00,1,7250000,"[33,42,9,14,23,9,14,9,9,9,9,9]",2023-03-27,"Image pack, Video, Image, People also ask, FAQ",commercial,Organic
tommy hilfiger soft-shell classic zip-front jacket,14,14,20,18,0.84,https://poshmark.com/listing/Tommy-Hilfiger-SoftShell-Classic-Zip-Jacket-5bfeaf2912cd4a1ed9084493,0,0,0.00,1,28,"[0,0,0,0,0,0,0,0,0,100,100,18]",2023-03-22,"Image pack, Site links, Video, Image",commercial,Organic
limited edition headbands,77,77,40,0,0.00,https://poshmark.com/listing/Alice-in-Wonderland-Limited-edition-headbands-63e94bca932a8ac7c84e2b46,0,0,0.00,0.98,9240000,"[0,0,18,100,100,18,18,100,18,18,18,18]",2023-03-21,"Image pack, Video, Image",informational,Organic
upenn beanie,15,15,30,10,0.00,https://poshmark.com/listing/NWOT-UPenn-beanie-hat-winter-navy-University-of-Pennsylvania-Penn-knit-Quaker-63ad2a007f29ddb999f1ea01,0,0,0.00,1,71,"[27,18,18,18,18,18,18,18,18,36,100,27]",2023-03-14,"Image pack, Video, Image",informational,Organic
mickey mouse faux fur coat,15,15,30,14,0.00,https://poshmark.com/listing/Vintage-Mickey-and-Minnie-Mouse-faux-fur-jacket-5e4698b49ed36db7591bc83a,0,0,0.00,1,54,"[14,9,9,9,9,9,9,9,9,52,19,9]",2023-03-25,"Knowledge panel, Image pack, Video, Image","informational, transactional",Organic
masters louis vuitton,44,44,50,5,0.00,https://poshmark.com/trend/Louis-Vuitton-x-Jeff-Koons-Handbags-d3f8b1743927e6b0179e61d4,0,0,0.00,0.97,15700000,"[0,14,14,14,78,14,78,78,78,78,14,14]",2023-03-18,"Image pack, Video, Image","informational, transactional",Organic
grandmother of groom outfits,10,10,50,47,0.29,https://poshmark.com/browse/wedding-dresses-for-grandmother-of-the-groom,1,0,0.00,1,46,"[100,63,45,36,63,63,27,27,27,0,45,45]",2023-04-05,"Image pack, Site links, Video, Image, People also ask",commercial,Organic
who sells olaplex shampoo,28,28,20,67,1.51,https://poshmark.com/brand/OLAPLEX,0,0,0.00,1,15400000,"[17,17,17,11,11,11,11,11,11,17,11,11]",2023-03-09,"Local pack, Image pack, Site links, Image, People also ask",commercial,Organic
despicable g,69,69,90,27,0.00,https://poshmark.com/listing/Imagination-Lot-Despicable-Me-3GhostsShopkins-Sweet-Secrets-JournalCurious-G-63870331932a8a1226e286e2,0,0,0.00,0,14200000,"[100,100,100,81,100,81,63,100,100,81,100,81]",2023-03-31,"Knowledge panel, Image pack, Site links, Video, People also ask","informational, transactional",Organic
alc hayden dress,7,7,40,10,6.94,https://poshmark.com/listing/ALC-Hayden-Dress-in-Navy-63bc4125ff048414cda9996e,1,0,8.00,1,49,"[14,14,50,64,100,14,28,14,14,14,14,14]",2023-04-04,"Image pack, Image",commercial,Organic
twinese,10,10,20,21,2.20,https://poshmark.com/listing/Twinese-Textured-Two-Piece-Shirt-Set-623f10df800f64d3c3a6f399,0,0,0.00,0,72,"[27,18,18,18,18,18,18,18,18,18,0,0]",2023-03-20,Site links,"commercial, informational",Organic
goo jit zu heroes,13,13,170,37,0.89,https://poshmark.com/brand/Heroes%20Of%20Goo%20Jit%20Zu,1,0,1.00,0.98,95,"[35,18,18,23,23,28,28,28,28,44,28,15]",2023-04-05,"Image pack, Site links, Video, Image, Video Carousel, People also ask",informational,Organic
marvin the martian ship,38,38,50,27,0.00,https://poshmark.com/listing/MARVIN-THE-MARTIAN-with-SPACESHIP-5-Inch-Action-Fi-60ce8033ff8304267354a089,0,0,0.00,0.46,2390000,"[26,19,26,26,42,7,7,7,7,7,42,7]",2023-03-28,"Site links, People also ask",commercial,Organic
long sleeve dress polo shirts,24,24,30,56,1.95,https://poshmark.com/browse/polo-shirt-dresses,0,0,0.00,1,114000000,"[0,20,100,40,60,60,60,80,80,100,80,20]",2023-03-13,"Image pack, Image, People also ask",commercial,Organic
vintage miami dolphins starter jacket,17,17,50,5,0.26,https://poshmark.com/browse/Miami-dolphins-Jackets-&-Coats,0,0,0.00,1,43,"[17,11,11,11,11,11,11,11,100,64,64,11]",2023-03-23,"Image pack, Video, Image","informational, transactional",Organic
north face hood fur replacement,13,13,30,23,0.27,https://poshmark.com/listing/North-Face-Faux-Fur-Ruff-Replacement-61fc6bef12d880a500a8ef53,0,0,0.00,1,39,"[6,3,3,3,3,3,3,3,8,18,3,5]",2023-04-07,"Image pack, Video, Image, AdWords bottom, Shopping ads, Indented, Related searches",commercial,Organic
naked 3 eyeshadow palette free,31,31,30,44,0.00,https://poshmark.com/listing/Urban-Decay-Naked-3-Eyeshadow-Palette-with-FREE-UD-Samples-Included-61c2880dcb692c36818ec4c6,0,0,0.00,0,5610000,"[25,100,100,50,75,100,75]",2023-03-20,"Image pack, Video, Image",transactional,Organic
oversized sweater grey,5,5,40,17,0.80,https://poshmark.com/browse/oversized-grey-sweater,1,0,1.00,1,36300000,"[0,53,0,35,23,0,0,0,0,0,0,0]",2023-03-13,"Image pack, Image","informational, transactional",Organic
five nights at freddy's chocolate bonnie,61,61,170,34,0.00,https://poshmark.com/listing/New-Funko-Five-Nights-At-Freddys-Chocolate-Bonnie-6071b50e0c0c969ea688e7af,0,0,0.00,0.75,65,"[24,30,13,10,10,10,6,6,8,6,6,13]",2023-04-05,"Knowledge panel, Image pack, Site links, Image, Video Carousel, People also ask",informational,Organic
stanley titanium travel mug 14 oz,29,29,30,5,0.61,https://poshmark.com/listing/Stanley-StayHot-Titanium-Travel-Mug-14-fl-oz-626a8e6186dcbb5339601dc1,0,0,0.00,1,81,"[0,20,60,80,100,80]",2023-03-29,"Knowledge panel, Image pack, Video, Image, AdWords bottom, Shopping ads, People also ask","informational, transactional",Organic
the leadership secrets of santa claus,76,76,30,15,0.57,https://poshmark.com/listing/THE-Leadership-Secrets-of-Santa-Claus--Hardcover-6404dd0513d6818b80ae8da9,0,0,0.00,1,2240000,"[9,0,0,0,0,0,4,9,52,52,9,9]",2023-03-25,"Knowledge panel, Image pack, Video, Video Carousel, People also ask","informational, transactional",Organic
usmc costume,45,45,30,10,0.00,https://poshmark.com/listing/Chest-Costume-USMC-5d6c01197f617f642c796430,0,0,0.00,0.73,78,"[21,14,14,14,14,14,14,14,78,14,14,14]",2023-03-22,"Image pack, Video, Image",informational,Organic
dark mad hatter costume,75,75,260,28,0.00,https://poshmark.com/listing/Dark-mad-hatter-costume-5f694fd4633cfcdd276ea1fa,0,0,0.00,1,95,"[2,2,1,2,3,7,24,79,4,0,2,1]",2023-04-01,"Image pack, Video, Image","informational, transactional",Organic
ugg ultimate short,1,1,40,23,0.77,https://poshmark.com/browse/ugg-ultimate-short,9,0,7.00,1,60,"[1,1,1,1,1,1,1,5,5,5,1,1]",2023-03-31,"Image pack, Video, Image, People also ask",commercial,Organic
green dress cottagecore,27,27,30,22,0.00,https://poshmark.com/listing/Cottagecore-Green-Dress-6100bc21e107bb1914d44def,0,0,0.00,1,85,"[18,18,18,18,18,18,18,100,18,18,18,18]",2023-04-03,"Image pack, Video, Image",commercial,Organic
white tank top women's,63,63,390,39,0.73,https://poshmark.com/brand/Lily_White-Women-Tops-Tank_Tops,0,0,0.00,1,110000000,"[0,1,1,1,2,2,41,100,41,3,1,0]",2023-03-28,"Image pack, Image, Shopping ads",commercial,Organic
under armor luggage,12,0,20,17,0.84,https://poshmark.com/browse/under-armor-duffle-bag,0,0,0.00,1,93,"[18,18,18,18,18,18,18,18,18,18,18,18]",2023-04-07,"Image pack, Video, Image, Indented, Related searches","informational, transactional",Organic
quietest mechanical keyboard,57,57,590,37,0.24,https://poshmark.com/browse/electronics-quietest-mechanical-keyboard-switches,0,0,0.00,1,12700000,"[88,72,39,59,39,72,59,59,88,72,72,39]",2023-04-05,"Site links, Video, Image, People also ask, FAQ",commercial,Organic
poppy from trolls toys,13,13,140,29,0.25,https://poshmark.com/brand/Trolls-Kids-Toys,1,0,0.00,1,63,"[36,54,54,44,23,0,0,0,0,0,0,0]",2023-03-18,"Image pack, Video, Image",informational,Organic
pumas for cheap,15,15,90,50,0.42,https://poshmark.com/browse/cheap-puma-shoes,0,0,0.00,1,85,"[23,53,66,66,7,12,7,10,7,17,7,7]",2023-04-03,"Image pack, Site links, Video, Image",commercial,Organic
dropkick murphys forever,55,55,90,24,0.00,https://poshmark.com/listing/Dropkick-Murphys-sparrow-shamrock-Forever-tee-5aa854c98af1c566745f16b4,0,0,0.00,0.01,1510000,"[52,82,52,52,52,52,64,64,64,29,23,29]",2023-03-16,"Knowledge panel, Image pack, Video, People also ask","informational, transactional",Organic
