Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
bacon in toaster oven,1,1,1300,23,0.22,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-cook-bacon-in-toaster-oven.html,322,0.01,70.00,0.17,6640000,"[52,52,52,52,84,52,37,68,68,100,68,68]",2023-04-04,"Image pack, Site links, Reviews, Video, People also ask",informational,Organic
oven grill,1,1,1300,38,0.57,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-grill-in-oven.html,322,0.01,183.00,1,497000000,"[52,68,84,84,84,68,68,68,37,68,31,68]",2023-04-04,"Video, Image, People also ask",commercial,Organic
kitchenaid grill,4,3,4400,49,0.69,https://www.kitchenaid.com/major-appliances/grills.html,286,0.01,197.00,1,87,"[44,54,81,54,54,44,24,24,24,19,19,29]",2023-04-07,"Reviews, Video, Image, People also ask, FAQ, Indented, Related searches",commercial,Organic
kitchen maid mixer,2,2,2900,76,1.35,https://www.kitchenaid.com/countertop-appliances/stand-mixers/see-all.html,382,0.01,516.00,1,14400000,"[19,13,28,24,43,24,43,54,100,66,66,43]",2023-04-07,"Site links, Video, Image, Shopping ads, People also ask, FAQ, Indented, Related searches",transactional,Organic
kitchenaid dough hook,3,3,3600,36,0.34,https://www.kitchenaid.com/countertop-appliances/stand-mixers/accessories/p.4.8-l-tilt-head-coated-c-dough-hook.k45dh.html,295,0.01,100.00,1,2240000,"[35,29,23,29,29,29,23,35,54,100,81,35]",2023-04-02,"Knowledge panel, Video, Image, People also ask","informational, transactional",Organic
kitchen aid dishwasher parts,2,2,2400,50,1.45,https://www.kitchenaid.com/replacement-parts.html,316,0.01,459.00,1,59,"[29,35,29,35,29,29,23,29,29,29,35,23]",2023-04-01,"Site links, Video, Image, AdWords top, People also ask",commercial,Organic
what is an immersion blender,1,1,1300,46,0.27,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/heres-why-you-need-an-immersion-blender.html,322,0.01,87.00,1,8100000,"[52,46,46,46,52,52,68,100,100,84,84,68]",2023-04-05,"Knowledge panel, Reviews, Video, Image, FAQ",informational,Organic
what is a food processor,1,1,1900,50,0.19,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/what-is-food-processor-used-for.html,471,0.01,89.00,0.88,182000000,"[55,55,55,65,55,55,65,65,82,82,65,65]",2023-04-04,"Knowledge panel, Site links, Reviews, Video, Image, People also ask, FAQ",informational,Organic
krfc300ess,2,2,3600,43,1.63,https://www.kitchenaid.com/major-appliances/refrigeration/freestanding-refrigerators/freestanding-french-door/p.20-cu.-ft.-36-inch-width-counter-depth-french-door-refrigerator-with-interior-dispense.krfc300ess.html,475,0.01,774.00,1,96900,"[100,66,66,66,53,81,66,53,66,44,53,53]",2023-04-04,"Knowledge panel, Video, Image",informational,Organic
is espresso stronger than coffee,1,1,1300,43,0.42,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/coffee-vs-espresso.html,322,0.01,135.00,0,4720000,"[100,67,55,76,100,100,100,100,100,100,100,76]",2023-04-03,"Site links, Video, Featured snippet, People also ask, FAQ",informational,Organic
convection bake,1,1,1300,58,0.09,https://www.kitchenaid.com/pinch-of-help/major-appliances/convection-bake-vs-bake.html,322,0.01,29.00,0.18,0,"[34,44,30,30,34,34,44,55,65,100,65,55]",2023-04-03,"Carousel, Video, Featured snippet, Image, People also ask, FAQ",informational,Organic
kmhs120ess,1,1,1600,36,1.38,https://www.kitchenaid.com/major-appliances/microwaves/over-the-range/p.30-1000-watt-microwave-hood-combination.kmhs120ess.html,396,0.01,547.00,1,36500,"[66,54,54,54,54,54,54,54,79,66,66,54]",2023-04-04,"Knowledge panel, Image, AdWords top, Shopping ads","informational, transactional",Organic
kdfm404kps,1,1,1300,27,2.57,https://www.kitchenaid.com/major-appliances/dishwashers/front-controls/p.44-dba-dishwasher-in-printshield-finish-with-freeflex-third-rack.kdfm404kps.html,322,0.01,828.00,1,22800,"[44,36,36,27,27,24,27,27,44,27,36,36]",2023-04-07,"Knowledge panel, Video, Image, Shopping ads, Related products, Related searches","informational, transactional",Organic
kcgs556ess,1,1,1300,33,1.30,https://www.kitchenaid.com/major-appliances/cooktops/gas-cooktops/gas-5-burner-cooktops/p.36-5-burner-gas-cooktop.kcgs556ess.html,322,0.01,419.00,1,32100,"[81,81,81,81,81,81,62,81,81,62,81,81]",2023-04-05,"Knowledge panel, Image","informational, transactional",Organic
towel warmer drawer,38,38,110,14,0.77,https://www.kitchenaid.com/major-appliances/warming-drawers.html,0,0,0.00,1,2520000,"[23,28,15,15,11,11,15,11,15,18,35,44]",2023-03-23,"Site links, Video, Image, Shopping ads, People also ask",commercial,Organic
continuous feed,28,28,70,12,0.00,https://www.kitchenaid.com/major-appliances/disposals-and-compactors/disposals/p.3-4-horsepower-continuous-feed-food-waste-disposer.kcds075t.html,0,0,0.00,0.22,296000000,"[78,64,35,35,28,35,78,35,50,64,28,35]",2023-04-04,"Image pack, Video, Image, People also ask",informational,Organic
what is tahini made from,40,40,320,70,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-tahini-sauce.html,0,0,0.00,0.01,17000000,"[24,24,20,20,13,20,13,13,13,24,20,16]",2023-04-01,"Site links, Reviews, Video, Featured snippet, People also ask, FAQ",informational,Organic
old hand mixer,50,50,90,29,0.00,https://www.kitchenaid.com/countertop-appliances/hand-mixers/hand-mixer-products/p.7-speed-hand-mixer.khm7210wh.html,0,0,0.00,1,48500000,"[78,78,78,78,50,78,64,64,64,100,78,64]",2023-03-17,"Image pack, Reviews, Video, Image, People also ask",informational,Organic
what to do with a milk frother,6,6,30,27,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-use-a-milk-frother.html,1,0,0.00,0.02,7640000,"[2,2,2,2,1,3,1,1,2,1,8,2]",2023-03-20,"Image pack, Site links, Reviews, Video, People also ask, FAQ",informational,Organic
instant milk frother not working,68,68,70,9,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-clean-a-milk-frother.html,0,0,0.00,0.22,1330000,"[78,50,50,50,50,50,50,14,35,50,78,35]",2023-04-01,"Site links, Reviews, Video, Image, People also ask",commercial,Organic
in counter range vent,13,13,20,45,0.91,https://www.kitchenaid.com/pinch-of-help/major-appliances/range-hood-height-above-stove.html,0,0,0.00,1,23600000,"[100,66,66,66,66,66,66,66,66,66,66,66]",2023-03-21,"Image pack, Video, Image, Shopping ads, People also ask, FAQ",informational,Organic
in counter range vent,12,12,20,45,0.91,https://www.kitchenaid.com/major-appliances/hoods-and-vents/retractable-downdraft.html,0,0,0.00,1,23600000,"[100,66,66,66,66,66,66,66,66,66,66,66]",2023-03-21,"Image pack, Video, Image, Shopping ads, People also ask, FAQ",informational,Organic
stainless steel electric stove with convection oven,14,14,20,35,0.82,https://www.kitchenaid.com/major-appliances/ranges/electric-ranges/stainless-steel.html,0,0,0.00,1,90,"[11,7,7,7,7,7,7,7,7,7,7,7]",2023-03-22,"Image pack, Video, Image, AdWords bottom, People also ask, FAQ","informational, transactional",Organic
kitchenaid dishwasher water valve,12,0,20,29,0.80,https://www.kitchenaid.com/major-appliances/dishwashers/accessories/installation-kits/p.dishwasher-water-inlet-fitting.w10685193.html,0,0,0.00,1,70,"[66,66,66,66,66,66,66,66,66,100,100,100]",2023-04-07,"Image pack, Video, Image, People also ask, Indented, Related searches","informational, transactional",Organic
frost top hours,83,0,20,31,1.12,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-store-fresh-pasta.html,0,0,0.00,0.02,561000000,"[18,18,18,18,18,18,18,18,18,0,0,0]",2023-04-07,"Image pack, Site links, Reviews, Video, People also ask, Indented, Related searches",commercial,Organic
homemade.queso,26,26,50,64,0.48,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-make-queso.html,0,0,0.00,0.01,58800000,"[100,33,33,44,44,33,44,77,77,55,100,100]",2023-03-13,"Image pack, Site links, Reviews, Video, People also ask",informational,Organic
8005416390,2,2,70,11,0.00,https://www.kitchenaid.com/service-and-support.html,9,0,0.00,0,55,"[3,3,1,1,0,0,3,1,23,23,100,5]",2023-03-26,"Site links, People also ask","commercial, informational",Organic
8005416390,1,1,70,11,0.00,https://www.kitchenaid.com/resources/contact-us.html,17,0,0.00,0,55,"[3,3,1,1,0,0,3,1,23,23,100,5]",2023-03-26,"Site links, People also ask","commercial, informational",Organic
pots for gas stove,62,62,70,20,0.34,https://www.kitchenaid.com/pinch-of-help/major-appliances/gas-vs-electric-stove.html,0,0,0.00,1,15100000,"[45,45,45,36,45,27,100,100,81,81,81,36]",2023-04-06,"Site links, Video, Image, People also ask, Indented, Related searches",commercial,Organic
frigidaire dishwasher cleaning bottom,86,86,30,10,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-dishwasher-filter.html,0,0,0.00,0.05,1780000,"[60,40,40,40,40,100,100,100,40]",2023-03-27,"Image pack, Featured snippet, Video Carousel, People also ask",informational,Organic
microwave diagram,48,48,170,23,0.00,https://www.kitchenaid.com/major-appliances/microwaves/accessories.html,0,0,0.00,0.08,77900000,"[100,80,65,34,34,42,53,65,53,53,53,80]",2023-03-27,"Image pack, Video, Image, Video Carousel, FAQ",informational,Organic
refill rinse aid,5,5,110,33,1.17,https://producthelp.kitchenaid.com/Dishwashers/Dishwashers/Dispenser_Concerns/Rinse_Aid_Questions/How_to_fill_and_adjust_rinse_aid_dispenser_-_Dishwasher,4,0,5.00,0.97,3570000,"[78,78,78,100,100,100,78,78,78,78,78,50]",2023-03-31,"Image pack, Video, Image, Video Carousel, People also ask",informational,Organic
best whistling tea kettles,75,75,140,45,0.33,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/types-of-tea-kettles.html,0,0,0.00,1,515000,"[53,34,42,34,26,34,42,42,100,80,53,42]",2023-03-25,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
all in one coffee machine,74,74,320,55,1.04,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/espresso-machine-differences-manual-vs-semi-automatic-vs-automatic.html,0,0,0.00,1,533000000,"[44,44,44,35,44,66,54,54,54,100,66,44]",2023-03-23,"Image pack, Site links, Video, Image, Shopping ads, FAQ",commercial,Organic
custom appliances near me,34,34,20,66,2.70,https://www.kitchenaid.com/major-appliances.html,0,0,0.00,1,79400000,"[66,66,66,66,66,66,66,66,66,66,66,66]",2023-04-04,"Local pack, Site links, Image",transactional,Organic
electric stove small,34,34,1300,36,0.46,https://www.kitchenaid.com/major-appliances/cooktops/electric-cooktops.html,0,0,0.00,1,77100000,"[100,22,16,16,20,22,20,20,16,36,43,16]",2023-04-04,"Video, Image, FAQ",commercial,Organic
glass stove top replacement whirlpool,53,53,40,38,0.47,https://www.kitchenaid.com/replacement-parts.html,0,0,0.00,1,73,"[40,60,80,60,80,60,80,20,80,80,80,100]",2023-03-23,"Image pack, Site links, Video, Image, Shopping ads, People also ask",commercial,Organic
how to roast a teacher,72,72,50,24,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/bake-vs-roast-vs-broil.html,0,0,0.00,0,24300000,"[21,14,14,78,21,14,14,21,64,100,64,50]",2023-03-18,"Site links, Reviews, Video, People also ask",informational,Organic
how long cooked pasta last in fridge,24,24,110,39,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-store-fresh-pasta.html,0,0,0.00,0,30500000,"[5,52,64,64,64,82,100,64,82,29,41,64]",2023-03-18,"Site links, Reviews, Video, Featured snippet, People also ask",informational,Organic
brita refrigerator water filter,37,37,50,14,2.14,https://www.kitchenaid.com/major-appliances/water-filters.html,0,0,0.00,1,98,"[18,18,18,18,18,100,100,100,36,36,81,63]",2023-03-30,"Image pack, Site links, Video, Image, AdWords bottom, People also ask",commercial,Organic
4 toaster,15,15,210,44,0.29,https://www.kitchenaid.com/countertop-appliances/toasters/four-slice.html,1,0,0.00,1,489000000,"[53,43,43,43,43,43,43,66,82,82,66,53]",2023-03-25,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
best 30 induction cooktop,83,83,170,61,1.06,https://www.kitchenaid.com/major-appliances/cooktops.html,0,0,0.00,1,6320000,"[43,81,43,53,34,28,34,34,43,81,43,100]",2023-03-17,"Image pack, Site links, Video, Image, People also ask, FAQ",commercial,Organic
12 inch deep range hood,31,31,30,12,0.70,https://www.kitchenaid.com/pinch-of-help/major-appliances/range-hood-sizes.html,0,0,0.00,1,32200000,"[9,9,9,9,9,9,9,19,23,9,14,14]",2023-03-29,"Site links, Video, Image, FAQ",commercial,Organic
1 gas connector,55,55,20,26,1.42,https://www.kitchenaid.com/major-appliances/ranges/accessories/installation-kits/p.gas-range-connector-kit.30-48kitrc.html,0,0,0.00,1,53600000,"[100,66,66,66,66,66,66,66,66,66,66,66]",2023-03-20,"Image pack, Video, Image, FAQ",commercial,Organic
over the range 36 inch microwave,10,10,320,29,0.64,https://www.kitchenaid.com/major-appliances/microwaves/over-the-range.html,7,0,4.00,1,77,"[66,81,54,36,36,0,66,54,81,1,66,0]",2023-03-16,"Video, Image, AdWords bottom, People also ask",commercial,Organic
poach chicken breast for shredding,62,62,30,52,0.00,https://www.kitchenaid.com/pinch-of-help/stand-mixers/how-to-shred-chicken.html,0,0,0.00,0,440000,"[7,14,0,0,7,14,0,35,7,21,78,100]",2023-04-02,"Image pack, Site links, Reviews, Video, People also ask",informational,Organic
maytag dishwasher filter cleaning,24,24,720,47,0.21,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-dishwasher-filter.html,1,0,0.00,0.05,76,"[67,67,54,54,67,67,44,81,100,81,100,81]",2023-03-28,"Video, Featured snippet, People also ask",informational,Organic
online appliances store,94,94,50,83,2.51,https://www.kitchenaid.com/,0,0,0.00,1,318000000,"[12,7,12,5,10,5,5,2,66,5,23,10]",2023-03-31,"Site links, Video, Image, People also ask",commercial,Organic
oil leak,81,98,5400,50,1.46,https://producthelp.kitchenaid.com/Countertop_Appliances/Stand_Mixers/Tilt_Head_Mixer/Other/Oil_Leaking_from_Stand_Mixer,0,0,0.00,0.5,158000000,"[81,54,44,44,44,66,44,54,44,81,44,54]",2023-04-08,"Top stories, Site links, Video, Image, Video Carousel, People also ask, FAQ, Indented, Related searches",informational,Organic
downdraft kitchen ranges,3,3,20,40,1.12,https://www.kitchenaid.com/pinch-of-help/major-appliances/what-is-a-downdraft-range.html,1,0,1.00,1,3020000,"[100,0,66,66,66,0,66,66,66,66,66,66]",2023-03-22,"Image pack, Video, Image, AdWords bottom, Shopping ads, People also ask, FAQ",commercial,Organic
recommended temperature for a freezer,52,0,20,67,1.56,https://www.kitchenaid.com/pinch-of-help/major-appliances/refrigerator-temperature.html,0,0,0.00,0.02,87000000,"[25,75,0,75,50,100,75,25,50,0,100,50]",2023-04-08,"Image pack, Site links, Video, Featured snippet, People also ask, FAQ, Indented, Related searches",informational,Organic
how to shave brussels sprouts,7,7,90,33,0.00,https://www.kitchenaid.com/pinch-of-help/countertop-appliances/how-to-shred-brussel-sprouts-food-processor.html,2,0,0.00,0,1250000,"[26,34,42,34,19,26,11,15,34,100,34,26]",2023-03-23,"Image pack, Reviews, Video Carousel, People also ask",informational,Organic
best grain mill grinder,80,80,30,31,0.58,https://www.kitchenaid.com/pinch-of-help/stand-mixers/milling-flour-at-home.html,0,0,0.00,1,4300000,"[75,100,75,50,50,50,50,50,100,50,50,50]",2023-03-24,"Image pack, Site links, Reviews, Video, Image, People also ask, FAQ",commercial,Organic
best mixer for baking,23,23,1000,77,0.45,https://www.kitchenaid.com/pinch-of-help/stand-mixers/best-kitchenaid-mixer.html,1,0,0.00,1,40600000,"[27,20,8,16,13,20,24,27,66,66,36,24]",2023-04-05,"Image pack, Site links, Reviews, Video, Image, Video Carousel, People also ask, FAQ",commercial,Organic
fridgerater,30,30,50,86,0.80,https://www.kitchenaid.com/major-appliances/refrigeration/refrigerators.html,0,0,0.00,1,587000000,"[8,0,1,11,0,1,0,1,5,0,0,0]",2023-04-01,"Site links, Video, Image, Shopping ads, People also ask",commercial,Organic
do appliances have to match,84,84,30,32,0.00,https://www.kitchenaid.com/pinch-of-help/major-appliances/kitchen-appliance-trends.html,0,0,0.00,0,101000000,"[14,14,14,19,14,14,9,14,9,9,14,14]",2023-03-16,"Image pack, Featured snippet, Image, People also ask, FAQ",informational,Organic
where can you get teacher discounts,71,71,20,60,1.08,https://www.kitchenaid.com/professional-discounts/teacher-discounts.html,0,0,0.00,0.23,68400000,"[50,50,50,50,100,100,75,50,50,50,50,50]",2023-03-26,"Site links, Image, People also ask, FAQ",transactional,Organic
glass stove top scratch repair,55,55,140,36,0.59,https://www.kitchenaid.com/pinch-of-help/major-appliances/how-to-clean-an-electric-glass-stove-top.html,0,0,0.00,1,8000000,"[80,100,66,66,66,66,66,52,52,52,66,66]",2023-04-01,"Site links, Image, Video Carousel, People also ask","commercial, informational",Organic
what is low temperature on a slow cooker,61,61,880,47,0.45,https://producthelp.kitchenaid.com/Countertop_Appliances/Slow_Cookers_and_Multi_Cookers/Slow_Cooker/Cooking_Tips/Slow_Cooker_Temperature_Settings_and_Guidelines,0,0,0.00,0.03,105000000,"[62,81,62,81,62,81,81,100,0,0,0,0]",2023-04-03,"Site links, Featured snippet, People also ask, FAQ",informational,Organic
noodle & pasta maker,50,50,90,62,0.24,https://www.kitchenaid.com/countertop-appliances/stand-mixers/attachments/p.3-piece-pasta-roller-and-cutter-set.ksmpra.html,0,0,0.00,1,8710000,"[0,64,52,52,41,0,0,52,41,64,100,100]",2023-03-13,"Image pack, Site links, Reviews, Video, Image, Video Carousel, People also ask, FAQ",transactional,Organic
artisan 5 qt stand mixer ksm150ps,1,1,40,54,2.09,https://www.kitchenaid.com/countertop-appliances/stand-mixers/tilt-head-stand-mixers/p.artisan-series-5-quart-tilt-head-stand-mixer.ksm150pser.html,9,0,20.00,1,61,"[19,19,7,7,19,11,11,15,7,34,7,7]",2023-03-28,"Knowledge panel, Image pack, Video, Image, Shopping ads, People also ask","informational, transactional",Organic
microwave convection countertop,21,21,90,34,0.50,https://www.kitchenaid.com/major-appliances/microwaves/countertop/p.21-3-4-countertop-convection-microwave-oven-1000-watt.kmcc5015gss.html,0,0,0.00,1,76,"[14,18,18,14,22,18,14,22,35,18,18,18]",2023-03-31,"Image pack, Video, Image, People also ask, FAQ",commercial,Organic
